order_date,invoice_no,customer_id,customer,product_id,product,category,segment,quantity,unit_cost,unit_price,revenue,cost,margin,ship_date
2026-08-21,18,209,Bright Maintainers of Lakeville,3,Sparkling Party Napkins,paper & tissue,segA,12,21,30.24,362.88,252,110.88,2026-08-24
2026-08-21,18,209,Bright Maintainers of Lakeville,9,Fresh Kitchen Towels,paper & tissue,segA,14,33,46.53,651.42,462,189.42,2026-08-24
2026-08-21,18,209,Bright Maintainers of Lakeville,28,Immaculate Binder Clips,office products,segA,13,29,39.15,508.95,377,131.95,2026-08-24
08/21/2026,18,209,Bright Maintainers of Lakeville,30,Immaculate Markers,office products,segA,9,28,44.24,398.16,252,146.16,2026-08-24
2026-08-21,18,209,Bright Maintainers of Lakeville,31,Polished Highlighters,office products,segA,113,17,22.1,2497.3,1921,576.3,08-24-2026
08/21/2026,18,209,Bright Maintainers of Lakeville,37,Bright Recycled Paper,,segA,232,24,30.72,7127.04,5568,1559.04,2026-08-24
2026-08-21,18,209,Bright Maintainers of Lakeville,47,Immaculate Staplers,office products,segA,8,24,35.52,284.16,,92.16,2026-08-24
08/21/2026,18,209,Bright Maintainers of Lakeville,50,Bright Glass Cleaner,cleaning supplies,segC,1,23,40.48,40.48,23,17.48,2026-08-24
2026-08-21,18,209,Bright Maintainers of Lakeville,73,Spotless Creamers,breakroom supplies,segA,3,18,30.96,92.88,54,38.88,2026-08-24
2026-08-21,18,209,Bright Maintainers of Lakeville,76,Immaculate Granola Bars,breakroom supplies,segA,3,10,20.8,62.4,30,32.4,2026-08-24
2026-08-21,18,209,Bright Maintainers of Lakeville,80,Spotless Instant Soups,breakroom supplies,segA,1,17,30.6,30.6,17,13.6,2026-08-24
2026-08-21,18,209,Bright Maintainers of Lakeville,84,Sparkling Creamers,breakroom supplies,segA,9,18,35.64,320.76,,158.76,2026-08-24
2026-08-21,18,209,,87,  Glossy Tea Selection ,breakroom supplies,segA,3,11,20.13,60.39,33,27.39,08/24/2026
2026-08-21,18,209,Bright Maintainers of Lakeville,89,Sparkling Disposable Cups,breakroom supplies,segA,3,21,39.27,117.81,63,54.81,24/08/2026
21/08/2026,18,209,Bright Maintainers of Lakeville,91,Glossy Microwave Popcorn,breakroom supplies,segA,2,29,53.94,107.88,58,49.88,2026-08-24
08-21-2026,18,209,  Bright Maintainers of Lakeville ,92,Glossy Instant Soups,,segA,3,24,42.48,127.44,72,55.44,2026-08-24
2026-08-21,18,209,Bright Maintainers of Lakeville,97,Sparkling Legal Size Paper,copy paper,segA,16,39,56.94,911.04,624,287.04,2026-08-24
2026-08-21,18,209,Bright Maintainers of Lakeville,100,Dazzling Legal Size Paper,copy paper,segA,,24,31.44,220.08,168,52.08,2026-08-24
2026-08-21,18,209,Bright Maintainers of Lakeville,110,  Pristine Cardstock ,copy paper,segA,11,42,63.42,697.62,462,235.62,24/08/2026
2026-08-21,18,209,Bright Maintainers of Lakeville,118,Sparkling Cardstock,copy paper,segA,10,37,51.06,510.6,370,140.6,2026-08-24
2026-08-21,18,209,Bright Maintainers of Lakeville,120,Sparkling Letter Size Paper,copy paper,segA,7,45,65.25,456.75,315,141.75,2026-08-24
2026-08-21,19,215,Sparkling Suppliers of Gardenfield,49,Sparkling Disinfectant Wipes,cleaning supplies,segA,1,21,33.6,33.6,21,12.6,2026-08-24
08/21/2026,19,215,,51,Bright Glass Cleaner,cleaning supplies,segA,3,26,46.28,138.84,78,60.84,2026-08-24
2026-08-21,19,215,Sparkling Suppliers of Gardenfield,57,Glossy All-Purpose Cleaner,cleaning supplies,segA,1,51,81.6,81.6,51,30.6,2026-08-24
2026-08-21,19,215,Sparkling Suppliers of Gardenfield,59,Spotless All-Purpose Cleaner,cleaning supplies,segA,1,47,,81.78,47,34.78,2026-08-24
,19,215,Sparkling Suppliers of Gardenfield,60,Polished Degreaser,cleaning supplies,segA,1,26,42.64,42.64,26,16.64,
2026-08-21,19,215,Sparkling Suppliers of Gardenfield,66,Radiant Glass Cleaner,  cleaning supplies ,seAg,1,21,38.64,38.64,21,17.64,2026-08-24
2026-08-21,19,215,Sparkling Suppliers of Gardenfield,73,Spotless Creamers,breakroom supplies,segA,1,18,38.52,38.52,18,,2026-08-24
2026-08-21,19,215,Sparkling Suppliers of Gardenfield,82,Pristine Granola Bars,breakroom supplies,segA,1,26,54.08,54.08,26,28.08,2026-08-24
08/21/2026,19,215,Sparkling Suppliers of Gardenfield,84,Sparkling Creamers,breakorom supplies,segA,1,18,37.8,37.8,18,19.8,2026-08-24
2026-08-21,19,215,Sparkling Suppliers of Gardenfield,108,Dazzling Cardstock,copy paper,segD,1,21,35.28,35.28,21,14.28,2026-08-24
2026-08-21,20,216,Radiant Maintainers of Harborhaven,2,Glossy Party Napkins,paper & tissue,segA,1,29,37.7,37.7,29,8.7,2026-09-07
2026-08-21,20,216,Radiant Maintainers of Harborhaven,3,Sparkling Party Napkins,paper & tissue,segA,3,21,31.29,93.87,63,30.87,2026-09-07
08/21/2026,20,216,  Radiant Maintainers of Harborhaven ,4,Bright Bathroom Tissue,paper & tissue,segA,1,26,35.88,35.88,26,9.88,2026-09-07
2026-08-21,20,216,Radiant Maintainers of Harborhaven,8,Bright Party Napkins,paper & tissue,segA,3,50,68,204,150,,2026-09-07
2026-08-21,20,216,Radiant Maintainers of Harborhaven,9,Fresh Kitchen Towels,paper & tissue,,6,33,46.86,281.16,198,,2026-09-07
2026-08-21,20,216,Radiant Maintainers of Harborhaven,11,Fresh Lunch Napkins,paper & tissue,segA,2,21,30.24,60.48,42,18.48,2026-09-07
2026-08-21,20,216,Radiant Maintainers of Harborhaven,13,Pristine Party Napkins,paper & tissue,segA,6,45,66.15,396.9,270,,2026-09-07
2026-08-21,20,216,Radiant Maintainers of Harborhaven,20,Gleaming Roll Paper Towels,paper & tissue,segA,5,28,37.24,,140,46.2,2026-09-07
2026-08-21,20,216,Radiant Maintainers of Harborhaven,23,,paper & tissue,segA,2,40,60,120,80,40,2026-09-07
2026-08-21,20,216,Radiant Maintainers of Harborhaven,25,Dazzling Binder Clips,office products,segA,5,45,69.75,348.75,225,123.75,2026-09-07
08/21/2026,20,216,Radiant Maintainers of Harborhaven,32,Bright Desk Organizers,office products,segA,1,44,60.72,60.72,44,16.72,2026-09-07
2026-08-21,20,216,Radiant Maintainers of Harborhaven,35,Dazzling Staplers,office products,segA,3,27,37.26,111.78,81,30.78,2026-09-07
08/21/2026,20,216,Radiant Maintainers of Harborhaven,37,Bright Recycled Paper,office products,segA,4,24,35.52,142.08,96,46.08,2026-09-07
2026-08-21,20,216,Radiant Maintainers of Harborhaven,44,Gleaming Recycled Paper,office products,segA,48,34,44.2,2121.6,1632,489.6,2026-09-07
2026-08-21,20,216,Radiant Maintainers of Harborhaven,47,Immaculate Staplers,office products,segA,1,24,37.92,37.92,24,13.92,2026-09-07
2026-08-21,20,216,Radiant Maintainers of Harborhaven,54,Dazzling Floor Cleaner,cleaning supplies,segA,12,45,67.5,810,540,270,2026-09-07
2026-08-21,20,216,Radiant Maintainers of Harborhaven,57,Glossy All-Purpose Cleaner,cleaning supplies,seAg,1,51,96.9,96.9,51,45.9,09-07-2026
2026-08-21,20,216,Radiant Maintainers of Harborhaven,61,Pristine Degreaser,cleaning supplies,segA,3,50,86,258,150,108,2026-09-07
2026-08-21,20,216,Radiant Maintainers of Harborhaven,64,Bright Glass Cleaner,cleaning supplies,segA,,32,58.56,58.56,32,26.56,09/07/2026
2026-08-21,20,216,Radiant Maintainers of Harborhaven,67,Sleek Citrus Cleaner,cleaning supplies,segA,1,39,73.71,73.71,39,34.71,2026-09-07
2026-08-21,21,227,Fresh Maintainers of Valleyville,79,Immaculate Microwave Popcorn,breakroom supplies,segA,2,25,53.25,106.5,50,56.5,2026-08-24
2026-08-21,21,227,Fresh Maintainers of Valleyville,86,Dazzling Instant Soups,breakroom supplies,segA,1,16,32.8,32.8,16,16.8,2026-08-24
2026-08-21,21,227,Fresh Maintainers of Valleyville,87,Glossy Tea Selection,breakroom supplies,,1,11,23.1,23.1,11,12.1,2026-08-24
2026-08-21,21,227,Fresh Maintainers of Valleyville,90,Dazzling Instant Soups,breakroom supplies,segA,1,24,50.16,50.16,24,26.16,24/08/2026
2026-08-21,21,227,Fresh Maintainers of Valleyville,91,Glossy Microwave Popcorn,breakroom supplies,segA,1,29,51.62,51.62,29,22.62,2026-08-24
2026-08-21,21,227,Fresh Maintainers of Valleyville,94,,breakroom supplies,segA,1,7,14.35,,7,7.35,2026-08-24
2026-08-21,21,227,Fresh Maintainers of Valleyville,95,Bright Disposable Cups,breakroom supplies,segA,1,13,23.14,23.14,13,10.14,2026-08-24
2026-08-21,21,227,Fresh Maintainers of Valleyville,96,Dazzling Disposable Cups,breakroom supplies,segA,1,19,36.29,36.29,19,17.29,2026-08-24
2026-08-21,21,227,Fresh Maintainers of Valleyville,99,Glossy Letter Size Paper,copy paper,segA,4,57,78.66,314.64,228,86.64,2026-08-24
2026-08-21,21,227,Fresh Maintainers of Valleyville,102,Sleek Resume Paper,,segA,10,26,32.76,327.6,260,67.6,2026-08-24
2026-08-21,21,227,Fresh Maintainers of Valleyville,103,Spotless Colored Paper,copy paper,segA,3,45,61.2,183.6,135,48.6,
2026-08-21,21,227,Fresh Maintainers of Valleyville,112,Sparkling Letter Size Paper,copy paper,segA,6,46,66.24,,,121.44,2026-08-24
2026-08-21,21,227,Fresh Maintainers of Valleyville,115,  Polished Glossy Photo Paper ,cpoy paper,segA,4,59,90.86,363.44,236,127.44,2026-08-24
2026-08-21,21,227,Fresh Maintainers of Valleyville,119,Immaculate Letter Size Paper,copy paper,segA,1,44,65.12,65.12,44,21.12,2026-08-24
2026-08-21,21,227,Fresh Maintainers of Valleyville,120,Sparkling Letter Size Paper,copy paper,segA,13,45,56.7,737.1,585,152.1,2026-08-24
2026-08-21,22,268,Sleek Stewards of Mapleburg,1,Sleek Party Napkins,paper & tissue,segA,3,29,38.57,115.71,87,,2026-08-24
2026-08-21,22,268,Sleek Stewards of Mapleburg,6,Pristine Bathroom Tissue,paper & tissue,segA,24,19,22.8,547.2,456,91.2,2026-08-24
2026-08-21,22,268,Sleek Stewards of Mapleburg,12,Immaculate Roll Paper Towels,paper & tissue,segA,5,44,58.08,290.4,220,70.4,2026-08-24
2026-08-21,22,268,Sleek Stewards of Mapleburg,18,Pristine Lunch Napkins,paper & tissue,segA,49,20,23.8,1166.2,980,186.2,2026-08-24
2026-08-21,,268,Sleek Stewards of Mapleburg,21,Glossy Facial Tissues,paper & tissue,segA,23,47,51.7,1189.1,1081,108.1,2026-08-24
2026-08-21,22,268,Sleek Stewards of Mapleburg,22,Sparkling Pocket Tissues,paper & tissue,segA,2,41,58.63,117.26,82,35.26,24/08/2026
2026-08-21,22,268,Sleek Stewards of Mapleburg,49,Sparkling Disinfectant Wipes,cleaning supplies,segA,1,21,34.02,34.02,21,13.02,08/24/2026
2026-08-21,22,268,Sleek Stewards of Mapleburg,53,Golssy Glass Cleaner,cleaning supplies,segA,2,36,64.8,129.6,72,,2026-08-24
2026-08-21,22,268,Sleek Stewards of Mapleburg,54,Dazzling Floor Cleaner,cleaning supplies,segA,1,45,78.3,,45,33.3,2026-08-24
21/08/2026,22,268,Sleek Stewards of Mapleburg,59,Spotless All-Purpose Cleaner,cleaning supplies,,1,47,75.2,75.2,47,28.2,2026-08-24
21/08/2026,22,268,Sleek Stewards of Mapleburg,61,Pristine Degreaser,cleaning supplies,segA,1,50,94,94,50,44,2026-08-24
2026-08-21,22,268,Sleek Stewards of Mapleburg,72,Gleaming Glass Cleaner,cleaning supplies,segA,1,23,38.18,38.18,23,15.18,2026-08-24
2026-08-21,22,268,Sleek Stewards of Mapleburg,82,Pristine Granola Bars,breakroom supplies,segB,,26,57.2,57.2,26,31.2,2026-08-24
2026-08-21,23,273,Immaculate Suppliers of Mapleburg,45,Immaculate Staplers,office products,segD,1,50,85,85,50,35,2026-08-31
2026-08-21,23,273,Immaculate Suppliers of Mapleburg,56,Pristine Citrus Cleaner,cleaning supplies,,1,48,89.28,89.28,48,41.28,2026-08-31
2026-08-21,23,273,Immaculate Suppliers of Mapleburg,73,Spotless Creamers,breakroom supplies,segA,5,18,36.36,181.8,90,91.8,2026-08-31
2026-08-21,23,273,Immaculate Suppliers of Mapleburg,75,Fresh Microwave Popcorn,breakroom supplies,segA,5,18,33.3,166.5,90,76.5,2026-08-31
2026-08-21,23,273,Immaculate Suppliers of Mapleburg,76,Immaculate Granola Bars,breakroom supplies,segA,31,10,15,465,310,155,2026-08-31
2026-08-21,23,,Immaculate Suppliers of Mapleburg,77,Sleek Disposable Cups,breakroom supplies,segA,6,25,48.75,292.5,,142.5,2026-08-31
2026-08-21,23,273,Immaculate Suppliers of Mapleburg,83,Spotless Energy Drinks,breakroom supplies,segA,5,26,53.04,265.2,130,135.2,08-31-2026
2026-08-21,23,,Immaculate Suppliers of Mapleburg,85,Sparkling Microwave Popcorn,breakroom supplies,segA,6,12,25.56,153.36,72,81.36,2026-08-31
2026-08-21,23,273,Immaculate Suppliers of Mapleburg,93,Gleaming Microwave Popcorn,breakroom supplies,segA,152,20,30,4560,3040,1520,2026-08-31
2026-08-21,23,273,Immaculate Suppliers of Mapleburg,101,Radiant Colored Paper,copy paper,segA,14,60,,1327.2,840,487.2,2026-08-31
2026-08-21,23,273,Immaculate Suppliers of Mapleburg,104,Gleaming Glossy Photo Paper,copy paper,segA,16,52,69.16,1106.56,832,274.56,2026-08-31
2026-08-21,23,273,Immaculate Suppliers of Mapleburg,110,Pristine Cardstock,copy paper,segA,14,42,61.32,858.48,588,270.48,2026-08-31
2026-08-21,23,273,Immaculate Suppliers of Mapleburg,118,Sparkling Cardstock,copy paper,seAg,12,37,58.83,705.96,444,261.96,31/08/2026
2026-08-21,24,275,Spotless Facilities of Mountwood,8,Bright Party Napkins,paper & tissue,segB,2,50,80,160,100,60,2026-08-24
2026-08-21,24,275,Spotless Facilities of Mountwood,58,  Spotless Floor Cleaner ,,segC,1,31,60.76,60.76,31,29.76,2026-08-24
2026-08-21,24,275,Spotless Facliities of Mountwood,,Pristine Energy Drinks,breakroom supplies,segA,1,15,31.8,31.8,15,16.8,2026-08-24
2026-08-21,24,275,Spotless Facilities of Mountwood,78,,breakroom supplies,segA,2,,51.84,103.68,54,49.68,2026-08-24
2026-08-21,24,275,Spotless Facilities of Mountwood,86,Dazzling Instant Soups,breakroom supplies,segA,47,16,24,1128,752,376,2026-08-24
08/21/2026,24,275,Spotless Facilities of Mountwood,93,Gleaming Microwave Popcorn,breakroom supplies,segA,,20,34,34,20,14,24/08/2026
2026-08-21,,275,Spotless Facilities of Mountwood,120,Sparkling Letter Size Paper,copy paper,segB,1,45,71.55,71.55,45,26.55,2026-08-24
2026-08-21,25,297,Fresh Providers of Harborwood,10,Pristine 2-Ply Toilet Paper,paper & tissue,segC,1,26,39.52,39.52,26,13.52,2026-08-24
2026-08-21,25,297,Fresh Providers of Harborwood,18,Pristine Lunch Napkins,paper & tissue,segC,2,20,31,62,40,22,2026-08-24
2026-08-21,25,297,Fresh Providers of Harborwood,63,Polished Glass Cleaner,cleaning supplies,segB,1,42,82.32,82.32,42,40.32,2026-08-24
2026-08-21,25,297,Fresh Providers of Harborwood,97,Sparkling Legal Size Paper,copy paper,segA,3,39,62.4,187.2,117,70.2,2026-08-24
2026-08-21,25,297,Fresh Providers of Harborwood,99,Glossy Letter Size Paper,copy paper,segA,3,57,79.23,237.69,171,66.69,2026-08-24
2026-08-21,25,297,Fresh Providers of Harborwood,105,Pristine Graph Paper,copy paper,segA,12,52,67.6,811.2,624,187.2,2026-08-24
2026-08-21,25,297,Fresh Providers of Harborwood,108,Dazzling Cardstock,copy paper,,5,21,30.45,,105,47.25,2026-08-24
2026-08-21,25,297,Fresh Providers of Harobrwood,120,Sparkling Letter Size Paper,copy paper,segA,4,45,64.35,257.4,180,77.4,2026-08-24
2026-08-20,26,4,Dazzling Cleaners of Cedarfield,52,Spotless Air Frsehener,cleaning supplies,segA,3,49,81.83,245.49,147,98.49,2026-09-04
2026-08-20,26,4,Dazzling Cleaners of Cedarfield,63,Polished Glass Cleaner,cleaning supplies,segA,1,42,78.96,78.96,42,36.96,2026-09-04
2026-08-20,26,4,Dazzling Cleaners of Cedarfield,72,Gleaming Glass Cleaner,cleaning supplies,segA,1,23,39.56,39.56,23,16.56,2026-09-04
2026-08-20,26,4,Dazzling Cleaners of Cedarfield,75,Fresh Microwave Popcorn,breakroom supplies,segC,1,18,35.28,35.28,18,17.28,2026-09-04
2026-08-20,26,,Dazzling Cleaners of Cedarfield,101,Radiant Colored Paper,copy paper,segA,1,60,88.2,88.2,60,28.2,04/09/2026
2026-08-20,,4,Dazzling Cleaners of Cedarfield,105,Pristine Graph Paper,copy paper,segA,6,52,82.16,492.96,312,180.96,2026-09-04
2026-08-20,26,4,Dazzling Cleaners of Cedarfield,106,Sleek Resume Paper,copy paper,segA,4,48,69.12,276.48,192,,2026-09-04
2026-08-20,26,4,Dazzling Cleaners of Cedarfield,108,Dazzling Cardstock,copy paper,segA,3,21,32.97,98.91,63,35.91,2026-09-04
2026-08-20,26,4,Dazzling Cleaners of Cedarfield,113,Polished Recycled Paper,copy paper,segA,5,36,55.8,279,180,99,09-04-2026
2026-08-20,26,4,Dazzling Cleaners of Cedarfield,115,Polished Glossy Photo Paper,copy paper,segA,6,59,92.04,552.24,354,198.24,2026-09-04
2026-08-20,26,4,Dazzling Cleaners of Cedarfield,119,Immaculate Letter Size Paper,copy paper,segA,4,44,60.72,242.88,176,66.88,2026-09-04
08/20/2026,27,11,Sparkling Providers of Gardenwood,5,Polished Kitchen Towels,paper & tissue,segD,76,,50.4,3830.4,2660,1170.4,2026-08-28
08/20/2026,27,11,Sparkling Providers of Gardenwood,31,Polished Highlighters,office products,segA,6,17,24.82,148.92,102,46.92,08/28/2026
2026-08-20,,11,Sparkling Providers of Gardenwood,32,Bright Desk Organizers,office products,segA,5,44,66.88,334.4,220,114.4,2026-08-28
20/08/2026,27,11,Sparkling Providers of Gardenwood,37,Bright Recycled Paper,office products,segA,5,24,36.24,181.2,120,61.2,2026-08-28
2026-08-20,,11,,46,,office products,segA,5,33,50.82,254.1,165,89.1,2026-08-28
2026-08-20,27,11,Sparkling Providers of Gardenwood,101,Radiant Colored Paper,copy paper,  segD ,1,60,109.8,109.8,60,49.8,2026-08-28
2026-08-20,28,23,Dazzling Sanitizers of Canyonwood,3,Sparkling Party Napkins,paper & tissue,segB,1,21,30.24,30.24,21,9.24,2026-09-04
,28,23,Dazzling Sanitizers of Canyonwood,15,Sparkling 2-Ply Toilet Paper,  paper & tissue ,segB,1,43,65.36,65.36,43,22.36,2026-09-04
2026-08-20,28,23,Dazzling Sanitizers of Canyonwood,19,Fresh Party Napkins,paper & tissue,segB,1,45,68.85,68.85,45,23.85,2026-09-04
2026-08-20,28,23,Dazzling Sanitizers of Canyonwood,26,Radiant Sticky Notes,office products,segA,4,,45.9,183.6,136,47.6,2026-09-04
2026-08-20,28,23,Dazzling Sanitizers of Canyonwood,35,Dazzling Staplers,office products,segA,3,27,40.23,120.69,81,39.69,2026-09-04
2026-08-20,28,23,Dazzling Sanitizers of Canyonwood,38,Radiant Pens,office products,segA,3,17,27.2,81.6,51,30.6,2026-09-04
2026-08-20,28,,Dazzling Sanitizers of Canyonwood,43,,office products,segA,4,50,69.5,278,200,78,2026-09-04
2026-08-20,28,23,Dazzling Sanitizers of Canyonwood,45,Immaculate Staplers,office products,segA,1,50,73,73,,23,2026-09-04
20/08/2026,28,23,Dazzling Sanitizers of Canyonwood,46,Spotless Desk Organizers,office products,segA,1,33,50.49,50.49,33,17.49,2026-09-04
2026-08-20,28,23,Dazzling Sanitizers of Canyonwood,49,Sparkling Disinfectant Wipes,cleaning supplies,segA,20,21,30.03,600.6,420,180.6,2026-09-04
2026-08-20,28,23,Dazzling Sanitizers of Canyonwood,53,Glossy Glass Cleaner,cleaning supplies,segA,1,36,64.08,64.08,36,28.08,2026-09-04
2026-08-20,28,23,Dazzling Sanitizers of Canyonwood,54,Dazzling Floor Cleaner,cleaning supplies,segA,2,45,72.45,144.9,90,54.9,2026-09-04
2026-08-20,28,23,Dazzling Sanitizers of Canyonwood,59,Spotless All-Purpose Cleaner,cleaning supplies,segA,2,47,86.48,172.96,94,78.96,09/04/2026
2026-08-20,28,23,Dazzling Sanitizers of Canyonwood,60,Polished Degreaser,cleaning supplies,segA,2,26,48.36,96.72,52,44.72,2026-09-04
2026-08-20,28,23,Dazzling Saintizers of Canyonwood,61,Pristine Degreaser,cleaning supplies,segA,3,50,93,279,150,129,
2026-08-20,28,23,Dazzling Sanitizers of Canyonwood,73,Spotless Creamers,breakroom supplies,segC,1,18,37.8,37.8,18,19.8,2026-09-04
2026-08-20,28,23,  Dazzling Sanitizers of Canyonwood ,113,Polished Recycled Paper,copy paper,segC,1,36,55.44,55.44,36,19.44,2026-09-04
2026-08-20,29,32,Pristine Custodians of Bayton,28,Immaculate Binder Clips,office products,segC,1,29,41.47,41.47,29,12.47,2026-08-21
2026-08-20,29,32,Pristine Custodians of Bayton,51,Bright Glass Cleaner,cleaning supplies,segD,,26,54.6,54.6,26,28.6,2026-08-21
2026-08-20,30,35,Dazzling Wholesalers of Riverdale,8,Bright Party Napkins,paper & tissue,segA,8,50,74,592,400,192,2026-08-21
2026-08-20,30,35,Dazzling Wholesalers of Riverdale,15,Sparkling 2-Ply Toilet Paper,paper & tissue,segA,19,43,62.35,1184.65,817,367.65,2026-08-21
2026-08-20,30,35,Dazzling Wholesalers of Riverdale,20,Gleaming Roll Paper Towels,paper & tissue,segA,17,28,38.92,661.64,476,185.64,2026-08-21
2026-08-20,30,35,Dazzling Wholesalers of Riverdale,35,Dazzling Staplers,,segD,1,27,47.79,,27,20.79,2026-08-21
2026-08-20,30,35,Dazzling Wholesalers of Riverdale,65,,cleaning supplies,segC,1,20,35.6,35.6,20,15.6,2026-08-21
2026-08-20,30,35,Dazzling Wholesalers of Riverdale,67,Sleek Citrus Cleaner,cleaning supplies,segC,3,39,74.1,222.3,117,105.3,2026-08-21
2026-08-20,30,35,Dazzling Wholesalers of Riverdale,74,Pristien Energy Drinks,breakroom supplies,segD,1,15,34.95,34.95,15,19.95,2026-08-21
2026-08-20,30,35,Dazzling Wholesalers of Riverdale,98,Radiant Glossy Photo Paper,copy paper,segC,5,23,33.81,169.05,115,54.05,2026-08-21
2026-08-20,30,35,Dazzling Wholesalers of Riverdale,115,Polished Glossy Photo Paper,copy paper,segC,2,59,93.22,,118,68.44,2026-08-21
2026-08-20,30,35,Dazzling Wholesalers of Riverdale,117,Dazzling Graph Paper,copy paper,segC,4,51,78.03,312.12,204,108.12,2026-08-21
2026-08-20,31,52,Radiant Maintainers of Forestdale,,Dazzling File Folders,office products,segC,1,46,74.52,74.52,46,28.52,08/21/2026
2026-08-20,31,52,Radiant Maintainers of Forestdale,49,Sparkling Disinfectant Wipes,cleaning supplies,,1,21,37.17,37.17,21,16.17,2026-08-21
2026-08-20,31,52,Radiant Maintainers of Forestdale,52,Spotless Air Freshener,cleaning supplies,segA,1,49,81.34,81.34,,32.34,08/21/2026
2026-08-20,31,52,Radiant Maintainers of Forestdale,53,Glossy Glass Cleaner,cleaning supplies,segA,1,36,59.04,59.04,36,23.04,2026-08-21
